RUT,Nombre cliente,Dirección cliente,Fecha de Pedido,Número de Orden,Monto Pedido,Fecha de despacho Solicitada,Comuna
5.830.906-5,Cliente Nuevo 5830906,"Avenida Irarrázaval 6181, Santiago, Chile",2026-12-27,ORD-CL-202612-003638,123274,2026-12-31,Santiago
21.723.297-3,Cliente 21723297,"Avenida Pedro De Valdivia 6852, Santiago, Chile",2026-12-22,ORD-CL-202612-002842,143131,2026-12-27,Recoleta
14.417.563-0,Cliente 14417563,"Gran Avenida José Miguel Carrera 2906, Santiago, Chile",2026-12-16,ORD-CL-202612-002030,250575,2026-12-21,Santiago
18.505.871-0,Cliente 18505871,"Calle Catedral 9619, Santiago, Chile",2026-12-23,ORD-CL-202612-003036,93032,2026-12-26,La Florida
7.972.328-1,Cliente 7972328,"Avenida La Florida 9292, Santiago, Chile",2026-12-20,ORD-CL-202612-002714,240805,2026-12-23,Independencia
18.136.533-6,Cliente 18136533,"Avenida Libertador Bernardo O'Higgins 1045, Santiago, Chile",2026-12-13,ORD-CL-202612-001641,132830,2026-12-16,Santiago
14.065.283-2,Cliente 14065283,"Avenida Macul 9885, Santiago, Chile",2026-12-31,ORD-CL-202612-004178,145162,2027-01-02,Quinta Normal
14.310.620-8,Cliente Nuevo 14310620,"Calle Santo Domingo 5170, Santiago, Chile",2026-12-01,ORD-CL-202612-000151,229807,2026-12-02,Recoleta
20.550.215-3,Cliente Nuevo 20550215,"Calle Estado 1257, Santiago, Chile",2026-12-25,ORD-CL-202612-003326,202171,2026-12-26,Estación Central
19.116.035-0,Cliente 19116035,"Calle Amunátegui 6560, Santiago, Chile",2026-12-03,ORD-CL-202612-000361,158587,2026-12-06,Vitacura
14.455.374-4,Cliente 14455374,"Avenida Apoquindo 5742, Santiago, Chile",2026-12-11,ORD-CL-202612-001289,204917,2026-12-14,Puente Alto
8.110.567-4,Cliente Nuevo 8110567,"Calle San Diego 7308, Santiago, Chile",2026-12-25,ORD-CL-202612-003318,98784,2026-12-27,Recoleta
14.658.958-5,Cliente Nuevo 14658958,"Calle Santo Domingo 8354, Santiago, Chile",2026-12-11,ORD-CL-202612-001325,51001,2026-12-15,Estación Central
16.053.602-9,Cliente Nuevo 16053602,"Calle Amunátegui 4142, Santiago, Chile",2026-12-04,ORD-CL-202612-000475,296934,2026-12-07,Providencia
12.746.163-2,Cliente 12746163,"Avenida Irarrázaval 9646, Santiago, Chile",2026-12-13,ORD-CL-202612-001656,194148,2026-12-17,La Reina
15.983.093-8,Cliente 15983093,"Calle Compañía De Jesús 8561, Santiago, Chile",2026-12-16,ORD-CL-202612-002108,301657,2026-12-19,Providencia
20.329.309-9,Cliente Nuevo 20329309,"Calle Catedral 6899, Santiago, Chile",2026-12-01,ORD-CL-202612-000005,230875,2026-12-04,Independencia
13.812.185-0,Cliente Nuevo 13812185,"Avenida Irarrázaval 9159, Santiago, Chile",2026-12-20,ORD-CL-202612-002694,191473,2026-12-22,La Florida
18.429.770-6,Cliente 18429770,"Calle Huérfanos 8536, Santiago, Chile",2026-12-25,ORD-CL-202612-003389,57995,2026-12-29,Puente Alto
9.347.581-0,Cliente Nuevo 9347581,"Calle Morandé 6751, Santiago, Chile",2026-12-15,ORD-CL-202612-001893,103183,2026-12-17,Estación Central
19.331.820-7,Cliente Nuevo 19331820,"Avenida Independencia 2414, Santiago, Chile",2026-12-13,ORD-CL-202612-001693,59799,2026-12-15,San Miguel
7.383.509-4,Cliente Nuevo 7383509,"Avenida Matta 4411, Santiago, Chile",2026-12-02,ORD-CL-202612-000223,222937,2026-12-06,Las Condes
22.911.959-6,Cliente Nuevo 22911959,"Avenida Matta 2502, Santiago, Chile",2026-12-06,ORD-CL-202612-000769,218332,2026-12-10,Estación Central
18.051.800-7,Cliente Nuevo 18051800,"Avenida Manuel Montt 5734, Santiago, Chile",2026-12-16,ORD-CL-202612-002124,96127,2026-12-18,Independencia
16.240.089-1,Cliente Nuevo 16240089,"Calle Monjitas 3007, Santiago, Chile",2026-12-12,ORD-CL-202612-001482,168587,2026-12-15,Estación Central
21.259.045-6,Cliente 21259045,"Avenida Pajaritos 7853, Santiago, Chile",2026-12-19,ORD-CL-202612-002551,198037,2026-12-22,Peñalolén
13.456.989-1,Cliente 13456989,"Calle Compañía De Jesús 9577, Santiago, Chile",2026-12-16,ORD-CL-202612-002042,112487,2026-12-20,Quinta Normal
11.174.494-1,Cliente 11174494,"Calle Santo Domingo 5696, Santiago, Chile",2026-12-31,ORD-CL-202612-004025,136825,2027-01-02,Quinta Normal
8.684.034-3,Cliente Nuevo 8684034,"Avenida Recoleta 514, Santiago, Chile",2026-12-14,ORD-CL-202612-001811,117840,2026-12-17,Santiago
11.853.776-8,Cliente 11853776,"Calle Catedral 3304, Santiago, Chile",2026-12-02,ORD-CL-202612-000212,123297,2026-12-06,Quinta Normal
19.805.203-9,Cliente 19805203,"Calle Santo Domingo 7873, Santiago, Chile",2026-12-28,ORD-CL-202612-003716,171368,2026-12-31,Santiago
19.718.916-5,Cliente 19718916,"Calle Merced 7282, Santiago, Chile",2026-12-09,ORD-CL-202612-001094,169073,2026-12-13,Lo Prado
9.657.778-2,Cliente Nuevo 9657778,"Avenida Independencia 6663, Santiago, Chile",2026-12-17,ORD-CL-202612-002250,255378,2026-12-20,Peñalolén
15.290.073-0,Cliente 15290073,"Avenida La Florida 4055, Santiago, Chile",2026-12-28,ORD-CL-202612-003774,93624,2027-01-01,Puente Alto
9.776.410-3,Cliente Nuevo 9776410,"Avenida Pedro De Valdivia 6268, Santiago, Chile",2026-12-10,ORD-CL-202612-001180,263577,2026-12-13,San Miguel
7.924.963-1,Cliente Nuevo 7924963,"Calle Monjitas 7974, Santiago, Chile",2026-12-28,ORD-CL-202612-003747,97852,2026-12-31,Recoleta
15.118.916-1,Cliente Nuevo 15118916,"Avenida Vicuña Mackenna 3841, Santiago, Chile",2026-12-22,ORD-CL-202612-002861,117826,2026-12-26,Las Condes
20.350.933-3,Cliente 20350933,"Calle Bandera 313, Santiago, Chile",2026-12-15,ORD-CL-202612-001986,282476,2026-12-17,Puente Alto
16.274.233-1,Cliente Nuevo 16274233,"Avenida Grecia 1105, Santiago, Chile",2026-12-26,ORD-CL-202612-003447,62190,2026-12-28,Santiago
21.024.807-2,Cliente Nuevo 21024807,"Gran Avenida José Miguel Carrera 9351, Santiago, Chile",2026-12-25,ORD-CL-202612-003356,99794,2026-12-27,Vitacura
8.508.000-3,Cliente 8508000,"Avenida Las Condes 3917, Santiago, Chile",2026-12-19,ORD-CL-202612-002581,97288,2026-12-21,Puente Alto
17.683.890-0,Cliente 17683890,"Calle Arturo Prat 2198, Santiago, Chile",2026-12-19,ORD-CL-202612-002494,121369,2026-12-21,Santiago
9.185.090-5,Cliente Nuevo 9185090,"Avenida Manuel Montt 4351, Santiago, Chile",2026-12-30,ORD-CL-202612-003996,262818,2027-01-03,Vitacura
14.396.007-4,Cliente 14396007,"Gran Avenida José Miguel Carrera 1517, Santiago, Chile",2026-12-22,ORD-CL-202612-002908,145574,2026-12-26,San Miguel
22.958.652-8,Cliente 22958652,"Avenida Departamental 5762, Santiago, Chile",2026-12-06,ORD-CL-202612-000649,262320,2026-12-08,Lo Prado
19.283.981-6,Cliente 19283981,"Calle Teatinos 9703, Santiago, Chile",2026-12-11,ORD-CL-202612-001273,110235,2026-12-14,La Reina
14.089.104-8,Cliente Nuevo 14089104,"Avenida La Florida 9439, Santiago, Chile",2026-12-17,ORD-CL-202612-002257,179079,2026-12-20,Santiago
19.942.029-2,Cliente 19942029,"Calle Bandera 7833, Santiago, Chile",2026-12-01,ORD-CL-202612-000057,193622,2026-12-04,Santiago
18.879.635-6,Cliente 18879635,"Avenida Independencia 8901, Santiago, Chile",2026-12-17,ORD-CL-202612-002263,246770,2026-12-20,Santiago
14.091.933-4,Cliente 14091933,"Calle Huérfanos 6842, Santiago, Chile",2026-12-13,ORD-CL-202612-001672,100459,2026-12-16,Santiago
17.840.477-5,Cliente 17840477,"Avenida Macul 9564, Santiago, Chile",2026-12-24,ORD-CL-202612-003172,120692,2026-12-26,Santiago
7.139.480-8,Cliente 7139480,"Calle Amunátegui 1144, Santiago, Chile",2026-12-23,ORD-CL-202612-003020,200066,2026-12-26,Lo Prado
15.305.122-8,Cliente 15305122,"Calle Morandé 7758, Santiago, Chile",2026-12-04,ORD-CL-202612-000465,163503,2026-12-05,Estación Central
21.208.203-8,Cliente Nuevo 21208203,"Avenida La Florida 476, Santiago, Chile",2026-12-15,ORD-CL-202612-001891,94005,2026-12-18,Lo Prado
15.998.202-2,Cliente Nuevo 15998202,"Calle Monjitas 6010, Santiago, Chile",2026-12-04,ORD-CL-202612-000482,71080,2026-12-06,Puente Alto
6.159.830-0,Cliente 6159830,"Avenida Kennedy 9292, Santiago, Chile",2026-12-20,ORD-CL-202612-002654,241628,2026-12-23,Santiago
14.570.237-8,Cliente 14570237,"Gran Avenida José Miguel Carrera 7970, Santiago, Chile",2026-12-06,ORD-CL-202612-000631,193261,2026-12-08,Santiago
16.535.210-6,Cliente Nuevo 16535210,"Calle Santo Domingo 3573, Santiago, Chile",2026-12-22,ORD-CL-202612-002931,93995,2026-12-27,Santiago
14.352.652-9,Cliente Nuevo 14352652,"Avenida Manuel Montt 4866, Santiago, Chile",2026-12-10,ORD-CL-202612-001196,71462,2026-12-12,Santiago
16.353.195-1,Cliente Nuevo 16353195,"Avenida Pajaritos 2107, Santiago, Chile",2026-12-16,ORD-CL-202612-002085,55836,2026-12-20,Providencia
13.452.771-8,Cliente Nuevo 13452771,"Avenida Las Condes 8964, Santiago, Chile",2026-12-22,ORD-CL-202612-002890,75406,2026-12-25,Las Condes
18.522.445-1,Cliente Nuevo 18522445,"Calle San Diego 4317, Santiago, Chile",2026-12-10,ORD-CL-202612-001120,109375,2026-12-11,La Reina
9.294.990-5,Cliente 9294990,"Avenida Matta 2587, Santiago, Chile",2026-12-13,ORD-CL-202612-001702,244755,2026-12-16,Santiago
7.069.912-6,Cliente 7069912,"Avenida Kennedy 3779, Santiago, Chile",2026-12-15,ORD-CL-202612-001977,244394,2026-12-19,Independencia
9.161.025-8,Cliente Nuevo 9161025,"Avenida Kennedy 5042, Santiago, Chile",2026-12-15,ORD-CL-202612-001935,192959,2026-12-18,Estación Central
17.604.610-9,Cliente Nuevo 17604610,"Gran Avenida José Miguel Carrera 9698, Santiago, Chile",2026-12-29,ORD-CL-202612-003841,104142,2026-12-31,Lo Prado
7.182.956-1,Cliente Nuevo 7182956,"Avenida Pajaritos 3514, Santiago, Chile",2026-12-15,ORD-CL-202612-001871,121794,2026-12-18,San Miguel
10.345.586-0,Cliente 10345586,"Avenida Mapocho 9185, Santiago, Chile",2026-12-17,ORD-CL-202612-002258,199914,2026-12-19,Puente Alto
20.341.187-6,Cliente 20341187,"Avenida Independencia 5061, Santiago, Chile",2026-12-05,ORD-CL-202612-000593,195688,2026-12-09,San Miguel
7.133.217-9,Cliente Nuevo 7133217,"Avenida Departamental 4795, Santiago, Chile",2026-12-13,ORD-CL-202612-001572,175500,2026-12-16,Quinta Normal
8.829.354-0,Cliente Nuevo 8829354,"Avenida Matta 1351, Santiago, Chile",2026-12-06,ORD-CL-202612-000781,151837,2026-12-10,Santiago
10.813.137-3,Cliente Nuevo 10813137,"Avenida Santa Rosa 6309, Santiago, Chile",2026-12-19,ORD-CL-202612-002456,142641,2026-12-22,Santiago
13.872.533-5,Cliente 13872533,"Avenida Libertador Bernardo O'Higgins 2360, Santiago, Chile",2026-12-16,ORD-CL-202612-002082,65030,2026-12-19,Providencia
7.099.944-3,Cliente 7099944,"Avenida Pedro De Valdivia 2536, Santiago, Chile",2026-12-05,ORD-CL-202612-000560,116349,2026-12-09,Providencia
19.237.467-1,Cliente 19237467,"Avenida Kennedy 7565, Santiago, Chile",2026-12-03,ORD-CL-202612-000286,157873,2026-12-05,Peñalolén
18.696.142-8,Cliente Nuevo 18696142,"Calle Morandé 1577, Santiago, Chile",2026-12-24,ORD-CL-202612-003192,115058,2026-12-27,Recoleta
13.006.020-8,Cliente 13006020,"Calle Huérfanos 6157, Santiago, Chile",2026-12-25,ORD-CL-202612-003392,78170,2026-12-29,Las Condes
8.829.354-0,Cliente Nuevo 8829354,"Avenida Matta 1351, Santiago, Chile",2026-12-11,ORD-CL-202612-001393,106741,2026-12-14,Santiago
7.705.769-1,Cliente Nuevo 7705769,"Avenida Mapocho 6909, Santiago, Chile",2026-12-31,ORD-CL-202612-004021,188782,2027-01-03,Recoleta
19.994.164-4,Cliente 19994164,"Avenida Macul 7795, Santiago, Chile",2026-12-09,ORD-CL-202612-001095,166977,2026-12-12,Santiago
20.779.131-3,Cliente Nuevo 20779131,"Avenida Matta 4095, Santiago, Chile",2026-12-23,ORD-CL-202612-003045,98589,2026-12-27,Providencia
13.033.877-0,Cliente Nuevo 13033877,"Avenida Pedro De Valdivia 9814, Santiago, Chile",2026-12-23,ORD-CL-202612-003034,106559,2026-12-27,Lo Prado
6.852.110-4,Cliente 6852110,"Avenida Macul 3599, Santiago, Chile",2026-12-31,ORD-CL-202612-004024,239627,2027-01-02,Recoleta
7.144.201-2,Cliente Nuevo 7144201,"Avenida Vicuña Mackenna 3988, Santiago, Chile",2026-12-23,ORD-CL-202612-002984,278959,2026-12-26,La Reina
19.708.724-3,Cliente Nuevo 19708724,"Avenida Mapocho 696, Santiago, Chile",2026-12-26,ORD-CL-202612-003516,250487,2026-12-29,Puente Alto
15.056.286-5,Cliente 15056286,"Avenida Independencia 6313, Santiago, Chile",2026-12-28,ORD-CL-202612-003754,90872,2026-12-29,Santiago
14.089.104-8,Cliente Nuevo 14089104,"Avenida La Florida 9439, Santiago, Chile",2026-12-31,ORD-CL-202612-004118,153004,2027-01-02,Santiago
18.668.779-2,Cliente Nuevo 18668779,"Calle San Antonio 544, Santiago, Chile",2026-12-05,ORD-CL-202612-000609,149960,2026-12-07,Las Condes
13.453.886-9,Cliente 13453886,"Calle Catedral 2615, Santiago, Chile",2026-12-14,ORD-CL-202612-001830,126182,2026-12-16,Providencia
18.869.132-5,Cliente 18869132,"Calle Amunátegui 7671, Santiago, Chile",2026-12-16,ORD-CL-202612-002207,34700,2026-12-20,La Florida
18.164.650-9,Cliente Nuevo 18164650,"Calle Amunátegui 6684, Santiago, Chile",2026-12-23,ORD-CL-202612-003134,47625,2026-12-26,Independencia
13.651.938-0,Cliente 13651938,"Calle Morandé 1676, Santiago, Chile",2026-12-11,ORD-CL-202612-001414,37572,2026-12-13,Quinta Normal
8.264.391-3,Cliente Nuevo 8264391,"Avenida Departamental 9211, Santiago, Chile",2026-12-11,ORD-CL-202612-001362,134233,2026-12-12,Santiago
5.321.451-8,Cliente Nuevo 5321451,"Avenida Américo Vespucio 3680, Santiago, Chile",2026-12-23,ORD-CL-202612-003048,108873,2026-12-26,Santiago
12.712.976-6,Cliente 12712976,"Avenida Providencia 4190, Santiago, Chile",2026-12-28,ORD-CL-202612-003745,91796,2026-12-31,Santiago
6.843.079-6,Cliente Nuevo 6843079,"Calle Arturo Prat 1596, Santiago, Chile",2026-12-13,ORD-CL-202612-001546,210874,2026-12-17,Independencia
14.921.076-6,Cliente Nuevo 14921076,"Calle San Antonio 4837, Santiago, Chile",2026-12-26,ORD-CL-202612-003476,128624,2026-12-29,Independencia
13.730.612-4,Cliente Nuevo 13730612,"Calle Teatinos 1095, Santiago, Chile",2026-12-11,ORD-CL-202612-001319,101317,2026-12-15,Puente Alto
14.206.573-5,Cliente Nuevo 14206573,"Avenida Recoleta 2761, Santiago, Chile",2026-12-06,ORD-CL-202612-000773,48617,2026-12-08,Santiago
5.395.655-0,Cliente 5395655,"Avenida Providencia 4623, Santiago, Chile",2026-12-23,ORD-CL-202612-003110,79975,2026-12-25,Puente Alto
5.770.009-3,Cliente Nuevo 5770009,"Gran Avenida José Miguel Carrera 152, Santiago, Chile",2026-12-08,ORD-CL-202612-000979,115051,2026-12-10,Lo Prado
5.878.888-2,Cliente Nuevo 5878888,"Avenida Independencia 6848, Santiago, Chile",2026-12-18,ORD-CL-202612-002343,86993,2026-12-22,La Reina
13.251.660-0,Cliente 13251660,"Calle Teatinos 9197, Santiago, Chile",2026-12-28,ORD-CL-202612-003703,46596,2026-12-30,Peñalolén
9.035.343-5,Cliente 9035343,"Calle San Antonio 9169, Santiago, Chile",2026-12-23,ORD-CL-202612-003029,176749,2026-12-27,La Reina
21.810.028-6,Cliente Nuevo 21810028,"Calle Santo Domingo 7546, Santiago, Chile",2026-12-13,ORD-CL-202612-001683,197875,2026-12-16,La Florida
12.106.755-7,Cliente 12106755,"Avenida Pedro De Valdivia 4433, Santiago, Chile",2026-12-01,ORD-CL-202612-000179,132092,2026-12-03,Peñalolén
14.570.237-8,Cliente 14570237,"Gran Avenida José Miguel Carrera 7970, Santiago, Chile",2026-12-11,ORD-CL-202612-001304,104705,2026-12-14,Santiago
6.743.091-3,Cliente 6743091,"Calle Bandera 7940, Santiago, Chile",2026-12-30,ORD-CL-202612-003912,186425,2027-01-03,Peñalolén
18.055.387-0,Cliente Nuevo 18055387,"Avenida Vicuña Mackenna 2992, Santiago, Chile",2026-12-13,ORD-CL-202612-001562,119625,2026-12-15,Las Condes
5.113.505-6,Cliente 5113505,"Avenida Apoquindo 282, Santiago, Chile",2026-12-13,ORD-CL-202612-001582,128268,2026-12-14,Santiago
15.056.286-5,Cliente 15056286,"Avenida Independencia 6313, Santiago, Chile",2026-12-20,ORD-CL-202612-002719,185710,2026-12-22,Santiago
18.670.836-3,Cliente 18670836,"Avenida Las Condes 4296, Santiago, Chile",2026-12-20,ORD-CL-202612-002671,66641,2026-12-22,Vitacura
14.819.473-1,Cliente 14819473,"Avenida Grecia 6127, Santiago, Chile",2026-12-05,ORD-CL-202612-000624,84327,2026-12-07,Puente Alto
5.306.445-1,Cliente Nuevo 5306445,"Avenida Tobalaba 4027, Santiago, Chile",2026-12-16,ORD-CL-202612-002029,197398,2026-12-18,Recoleta
5.889.029-3,Cliente 5889029,"Calle Santo Domingo 8242, Santiago, Chile",2026-12-01,ORD-CL-202612-000152,89992,2026-12-04,La Reina
7.883.540-8,Cliente 7883540,"Avenida Pedro De Valdivia 7181, Santiago, Chile",2026-12-31,ORD-CL-202612-004115,138230,2027-01-02,Vitacura
20.207.959-3,Cliente Nuevo 20207959,"Calle Arturo Prat 4407, Santiago, Chile",2026-12-16,ORD-CL-202612-002058,113140,2026-12-18,Santiago
22.698.905-6,Cliente Nuevo 22698905,"Avenida Manuel Montt 9900, Santiago, Chile",2026-12-19,ORD-CL-202612-002418,104015,2026-12-23,San Miguel
17.904.645-9,Cliente 17904645,"Avenida Grecia 4822, Santiago, Chile",2026-12-11,ORD-CL-202612-001360,90728,2026-12-14,Santiago
22.871.525-8,Cliente Nuevo 22871525,"Calle Huérfanos 4134, Santiago, Chile",2026-12-23,ORD-CL-202612-003126,143594,2026-12-26,Estación Central
18.260.935-7,Cliente Nuevo 18260935,"Calle Teatinos 4556, Santiago, Chile",2026-12-14,ORD-CL-202612-001804,118331,2026-12-18,Providencia
12.590.437-9,Cliente Nuevo 12590437,"Calle Santo Domingo 3029, Santiago, Chile",2026-12-04,ORD-CL-202612-000409,114667,2026-12-07,Recoleta
15.540.278-7,Cliente 15540278,"Avenida Pedro De Valdivia 1748, Santiago, Chile",2026-12-16,ORD-CL-202612-002155,271311,2026-12-18,Quinta Normal
22.933.193-9,Cliente Nuevo 22933193,"Avenida Vicuña Mackenna 1106, Santiago, Chile",2026-12-15,ORD-CL-202612-001872,158264,2026-12-17,Santiago
9.444.321-7,Cliente Nuevo 9444321,"Avenida Mapocho 5244, Santiago, Chile",2026-12-01,ORD-CL-202612-000063,99852,2026-12-04,Vitacura
8.440.511-5,Cliente Nuevo 8440511,"Avenida Pajaritos 5711, Santiago, Chile",2026-12-05,ORD-CL-202612-000591,173881,2026-12-07,Quinta Normal
10.061.823-5,Cliente 10061823,"Calle Merced 7933, Santiago, Chile",2026-12-13,ORD-CL-202612-001680,150225,2026-12-15,Estación Central
11.782.805-1,Cliente 11782805,"Calle Teatinos 51, Santiago, Chile",2026-12-26,ORD-CL-202612-003514,115151,2026-12-29,Providencia
10.884.364-8,Cliente Nuevo 10884364,"Avenida Santa Rosa 5380, Santiago, Chile",2026-12-06,ORD-CL-202612-000633,179234,2026-12-10,La Florida
7.941.056-6,Cliente Nuevo 7941056,"Avenida Kennedy 5315, Santiago, Chile",2026-12-03,ORD-CL-202612-000307,94138,2026-12-05,Independencia
9.146.692-9,Cliente Nuevo 9146692,"Avenida Pajaritos 2476, Santiago, Chile",2026-12-15,ORD-CL-202612-001924,178842,2026-12-18,Santiago
18.170.653-9,Cliente Nuevo 18170653,"Calle Catedral 2524, Santiago, Chile",2026-12-30,ORD-CL-202612-003974,89514,2027-01-02,Recoleta
20.657.286-2,Cliente 20657286,"Avenida Manuel Montt 8479, Santiago, Chile",2026-12-11,ORD-CL-202612-001387,188317,2026-12-13,La Florida
14.894.939-5,Cliente 14894939,"Avenida Mapocho 5324, Santiago, Chile",2026-12-26,ORD-CL-202612-003552,167814,2026-12-28,Recoleta
20.879.223-6,Cliente 20879223,"Calle Monjitas 9892, Santiago, Chile",2026-12-31,ORD-CL-202612-004164,104354,2027-01-03,Independencia
20.736.036-0,Cliente Nuevo 20736036,"Calle Santo Domingo 650, Santiago, Chile",2026-12-30,ORD-CL-202612-003957,189321,2027-01-02,Estación Central
20.099.306-9,Cliente Nuevo 20099306,"Avenida Tobalaba 3141, Santiago, Chile",2026-12-28,ORD-CL-202612-003807,98910,2026-12-30,Vitacura
6.163.666-8,Cliente Nuevo 6163666,"Avenida Tobalaba 8026, Santiago, Chile",2026-12-11,ORD-CL-202612-001346,214075,2026-12-14,Santiago
7.146.339-0,Cliente 7146339,"Calle Santo Domingo 3318, Santiago, Chile",2026-12-21,ORD-CL-202612-002763,151780,2026-12-25,Quinta Normal
19.437.090-9,Cliente Nuevo 19437090,"Avenida Apoquindo 1470, Santiago, Chile",2026-12-16,ORD-CL-202612-002186,255615,2026-12-18,Santiago
19.816.210-6,Cliente Nuevo 19816210,"Avenida Grecia 5903, Santiago, Chile",2026-12-13,ORD-CL-202612-001557,247620,2026-12-17,Santiago
13.826.430-9,Cliente Nuevo 13826430,"Avenida Mapocho 1366, Santiago, Chile",2026-12-11,ORD-CL-202612-001298,307287,2026-12-13,Recoleta
8.972.045-0,Cliente Nuevo 8972045,"Calle Amunátegui 571, Santiago, Chile",2026-12-25,ORD-CL-202612-003414,207289,2026-12-28,Vitacura
8.822.511-2,Cliente Nuevo 8822511,"Calle Morandé 7466, Santiago, Chile",2026-12-15,ORD-CL-202612-001999,206797,2026-12-17,San Miguel
6.843.079-6,Cliente Nuevo 6843079,"Calle Arturo Prat 1596, Santiago, Chile",2026-12-17,ORD-CL-202612-002217,84304,2026-12-19,Independencia
17.227.907-9,Cliente Nuevo 17227907,"Calle Compañía De Jesús 7495, Santiago, Chile",2026-12-31,ORD-CL-202612-004161,186365,2027-01-02,Estación Central
13.522.601-8,Cliente 13522601,"Calle Huérfanos 9159, Santiago, Chile",2026-12-19,ORD-CL-202612-002530,177663,2026-12-20,Providencia
7.416.994-3,Cliente Nuevo 7416994,"Avenida Pajaritos 6452, Santiago, Chile",2026-12-28,ORD-CL-202612-003804,199754,2026-12-30,Estación Central
6.962.561-3,Cliente 6962561,"Calle Compañía De Jesús 6936, Santiago, Chile",2026-12-08,ORD-CL-202612-000962,75381,2026-12-10,Recoleta
17.620.980-6,Cliente Nuevo 17620980,"Avenida Departamental 2987, Santiago, Chile",2026-12-19,ORD-CL-202612-002586,169105,2026-12-21,Vitacura
21.891.734-5,Cliente Nuevo 21891734,"Avenida Pajaritos 933, Santiago, Chile",2026-12-21,ORD-CL-202612-002804,285244,2026-12-23,Vitacura
5.242.922-7,Cliente Nuevo 5242922,"Avenida Matta 2130, Santiago, Chile",2026-12-10,ORD-CL-202612-001178,282494,2026-12-13,San Miguel
8.065.026-6,Cliente Nuevo 8065026,"Calle Teatinos 8982, Santiago, Chile",2026-12-23,ORD-CL-202612-003123,230349,2026-12-27,Vitacura
14.975.953-4,Cliente Nuevo 14975953,"Avenida Apoquindo 1014, Santiago, Chile",2026-12-03,ORD-CL-202612-000371,265742,2026-12-05,Vitacura
